comicID,title,issueNumber
54089,Star Wars: Dark Times (2006) #15,15
28835,Thing: Project Pegasus (Hardcover),0
24970,Deathlok (2009) #3,3
30760,Avengers Vs. Atlas (2010) #1 (VARIANT),1
30005,Hulk: Fall of the Hulks Prelude (Trade Paperback),0
28685,Thor by J. Michael Straczynski Vol. 3 (Hardcover),0
31068,Incredible Hulks (2009) #606 (VARIANT),606
25440,Incredible Hercules (2008) #140,140
25371,Hulk (2008) #19,19
29232,Wolverine & Black Cat: Claws (Trade Paperback),0
25977,Mighty Avengers (2007) #33,33
27993,Marvel Masterworks: Atlas Era Jungle Adventure Vol. 1 (Hardcover),1
28453,Web of Spider-Man (2009) #4,4
27603,Tails of the Pet Avengers (2009) #3,3
26516,Spider-Woman (2009) #5,5
29620,Avengers Vs. Atlas (2010) #1,1
29910,Amazing Spider-Man (1999) #618 (VILLAIN VARIANT),618
28849,X-Men: Asgardian Wars (Hardcover),0
26941,Ultimatum: Requiem (Trade Paperback),0
28703,Realm of Kings: Inhumans (2009) #3,3
26973,Uncanny X-Men (1963) #520,520
27803,Deadpool: Merc with a Mouth (2009) #7,7
29594,Dark Avengers (2009) #13,13
28806,Marvel Masterworks: Doctor Strange Vol. 4 (Variant) (Hardcover),0
28836,Thing: Project Pegasus (Direct Market Only) (Hardcover),0
24425,Amazing Spider-Man (1999) #618,618
30778,Deadpool: Merc with a Mouth (2009) #7 (2ND PRINTING VARIANT),7
29743,Black Widow & the Marvel Girls (2009) #3,3
27651,Incredible Hulks (2009) #606,606
24925,Dark Wolverine (2009) #82,82
29025,Nova (2007) #33,33
28845,Wolverine First Class: Class Actions (Trade Paperback),0
36340,Incognito: Bad Influences (2010) #3,3
26914,Ultimate Spider-Man Vol. 22: Ultimatum (Trade Paperback),0
25704,Marvel Adventures Super Heroes (2008) #19,19
28075,Psylocke (2009) #3,3
30440,Invincible Iron Man (2008) #22 (50/50 VARIANT),22
28738,Amazing Spider-Man Digital (2009) #20,20
28099,Strange (2009) #3,3
26988,Uncanny X-Men: First Class (2009) #7,7
29547,Amazing Spider-Man (1999) #617 (VILLAIN VARIANT),617
30341,Black Panther (2008) #12,12
28689,Dark X-Men (2009) #3,3
29775,Super Hero Squad (2010) #1,1
26914,Ultimate Spider-Man Vol. 22: Ultimatum (Trade Paperback),0
25704,Marvel Adventures Super Heroes (2008) #19,19
28075,Psylocke (2009) #3,3
30440,Invincible Iron Man (2008) #22 (50/50 VARIANT),22
28738,Amazing Spider-Man Digital (2009) #20,20
28099,Strange (2009) #3,3
26988,Uncanny X-Men: First Class (2009) #7,7
29547,Amazing Spider-Man (1999) #617 (VILLAIN VARIANT),617
30341,Black Panther (2008) #12,12
30715,Amazing Spider-Man (1999) #617 (RHINO IS COMING VARIANT),617
29038,The Marvels Project (2009) #5 (EPTING VARIANT),5
24424,Amazing Spider-Man (1999) #617,617
28823,Runaways: Escape to New York (Hardcover),0
26233,S.W.O.R.D. (2009) #3,3
28759,Cable Vol. 3: Stranded (Hardcover),0
28334,Invincible Iron Man (2008) #22,22
26600,The Marvels Project (2009) #5,5
27304,X-Men Forever (2009) #15,15
32886,Spectacular Spider-Girl (2009) #9,9
28635,Spider-Man: Return of the Black Cat (Hardcover),0
28037,Punishermax (2009) #3,3
30751,The Odyssey (Graphic Novel),0
27593,Spider-Man & the Secret Wars (2009) #2,2
28982,X-Men Origins: Cyclops (2010) #1,1
30710,X-Men Noir: Mark of Cain (2009) #2,2
28875,Deadpool Team-Up (2009) #897,897
27954,Ultimate Comics Spider-Man (2009) #6,6
27331,X-Men Vs. Fantastic Four (Hardcover),0
30785,Siege (2009) #1 (QUESADA VARIANT),1
30007,Nation X: X-Factor (2010) #1,1
26058,New Mutants (2009) #9,9
28840,Timely 70th Anniversary Collection (Hardcover),0
28781,Essential Avengers Vol. 7 (Trade Paperback),0
29813,X-Men Noir: Mark of Cain (2009) #2 (CALERO VARIANT),2
28287,Amazing Spider-Man Presents: Jackpot (2009) #1,1
30468,Siege (2009) #1,1
28878,Invincible Iron Man Vol. 3: Worlds Most Wanted Book 2 (Hardcover),0
29887,Siege Prelude (Trade Paperback),0
29800,Spider-Man Noir: Eyes Without a Face (2009) #2 (CALERO VARIANT),2
32388,Siege: The Cabal (2010) #1 (2ND PRINTING VARIANT),1
30344,Cable (2008) #22,22
27328,X-Men Vs. Avengers (Hardcover),0
30784,Siege (2009) #1 (SKETCH VARIANT),1
28764,Daredevil: Born Again (Trade Paperback),0
26428,Spider-Man Magazine (2008) #9,9
27358,X-Men: Mutant Massacre (Hardcover),0
32328,Siege (2009) #1 (QUESADA SKETCH VARIANT),1
30192,Siege: Embedded (2010) #1,1
32756,Fall of the Hulks: M.O.D.O.K. (2010) #1,1
30526,Spider-Man Noir: Eyes Without a Face (2009) #2,2
28771,The List (Hardcover),0
26161,Punisher Max: Get Castle (2010) #1,1
29968,Siege (2009) #1 (DELL'OTTO VARIANT),1
29803,Marvel Boy: The Uranian (2010) #1,1
32757,Wolverine Vs. Thor (2009) #3,3
28804,Marvel Divas (Trade Paperback),0
29929,Origins of Siege (2009) #1,1
30721,Fall of the Hulks Alpha (2009) #1 (NYEE VARIANT),1
29832,Siege Digital Prologue (2009) #1,1
32245,Amazing Spider-Man (1999) #612 (2ND PRINTING VARIANT),612
26545,Sub-Mariner: The Depths (Trade Paperback),0
25439,Incredible Hercules (2008) #139,139
28992,Powers (2009) #2,2
26692,Thor (2007) #605,605
28059,Iron Man Vs. Whiplash (2009) #2,2
25038,Enders Game: Command School (2009) #4,4
27269,X-Force Vol. 3: Not Forgotten (Hardcover),0
27548,Avengers: The Initiative (2007) #31,31
28426,Brian Michael Bendis: 10 Years at Marvel (Trade Paperback),0
24847,Dark Reign: Skrull Kill Krew (Trade Paperback),0
27479,Runaways: True Believers (Hardcover),0
29717,Captain America: Who Will Wield  the Shield? (2009) #1,1
25824,"Marvel Masterworks: Nick Fury, Agent of S.H.I.E.L.D. Vol. 2 (Hardcover)",0
27303,X-Men Forever (2009) #14,14
28746,Amazing Spider-Man Digital (2009) #4,4
26515,Spider-Woman (2009) #4,4
28880,Marvel Zombies Return (Hardcover),0
32252,Deadpool (2008) #17 (2ND PRINTING VARIANT),17
26649,The Stand: Soul Survivors (2009) #3,3
32267,X-Force (2008) #21 (2ND PRINTING VARIANT),21
29742,Black Widow & the Marvel Girls (2009) #2,2
25309,Guardians of the Galaxy (2008) #21,21
24351,Agents of Atlas: Dark Reign (Trade Paperback),0
26018,Ms. Marvel Vol. 8: War of the Marvels (Hardcover),0
25442,Incredible Hercules: Dark Reign (Trade Paperback),0
28997,Doctor Voodoo: The Origin of Jericho Drumm One-Shot (2009) #1,1
24865,Dark Tower: The Battle of Jericho Hill (2009) #2 (VARIANT),2
32013,Punisher (2008) #11 (2ND PRINTING VARIANT),11
29909,Mini Marvels Ultimate Collection GN-TPB (Trade Paperback),0
31677,Punishermax (2009) #1 (2ND PRINTING VARIANT),1
26972,Uncanny X-Men (1963) #519,519
29995,Fall of the Hulks Gamma (2009) #1 (SANTA-HULK MCGUINNESS VARIANT),1
27201,Wolverine Origins (2006) #43,43
25186,Fantastic Four (1998) #574,574
25088,Enders Shadow: Command School (2009) #4,4
31551,Psylocke (2009) #1 (2ND PRINTING VARIANT),1
42195,Marvels (2009),0
25212,Fantastic Four: The Master of Doom (Trade Paperback),0
25443,Incredible Hercules: The Mighty Thorcules (Hardcover),0
29083,Marvels (Trade Paperback),0
28859,Fall of the Hulks Gamma (2009) #1,1
24423,Amazing Spider-Man (1999) #616,616
32245,Amazing Spider-Man (1999) #612 (2ND PRINTING VARIANT),612
26545,Sub-Mariner: The Depths (Trade Paperback),0
25439,Incredible Hercules (2008) #139,139
28992,Powers (2009) #2,2
28059,Iron Man Vs. Whiplash (2009) #2,2
25038,Enders Game: Command School (2009) #4,4
27269,X-Force Vol. 3: Not Forgotten (Hardcover),0
27548,Avengers: The Initiative (2007) #31,31
26692,Thor (2007) #605,605
28426,Brian Michael Bendis: 10 Years at Marvel (Trade Paperback),0
24847,Dark Reign: Skrull Kill Krew (Trade Paperback),0
27479,Runaways: True Believers (Hardcover),0
29717,Captain America: Who Will Wield  the Shield? (2009) #1,1
25824,"Marvel Masterworks: Nick Fury, Agent of S.H.I.E.L.D. Vol. 2 (Hardcover)",0
27303,X-Men Forever (2009) #14,14
28746,Amazing Spider-Man Digital (2009) #4,4
26515,Spider-Woman (2009) #4,4
28880,Marvel Zombies Return (Hardcover),0
27201,Wolverine Origins (2006) #43,43
32252,Deadpool (2008) #17 (2ND PRINTING VARIANT),17
26649,The Stand: Soul Survivors (2009) #3,3
32267,X-Force (2008) #21 (2ND PRINTING VARIANT),21
29742,Black Widow & the Marvel Girls (2009) #2,2
25309,Guardians of the Galaxy (2008) #21,21
24351,Agents of Atlas: Dark Reign (Trade Paperback),0
26018,Ms. Marvel Vol. 8: War of the Marvels (Hardcover),0
27662,Ultimate Comics Armor Wars (2009) #3,3
28702,Realm of Kings: Inhumans (2009) #2,2
27802,Deadpool: Merc with a Mouth (2009) #6,6
24422,Amazing Spider-Man (1999) #615,615
27260,X-Force (2008) #22,22
27019,Vengeance of the Moon Knight (2009) #4,4
28489,Captain America: Reborn (2009) #5 (FINCH VARIANT),5
29972,X-Factor (2005) #200 (MAGUIRE VARIANT),200
24760,Daredevil (1998) #503,503
28209,Captain America: Reborn (2009) #5 (CASSADAY COVER),5
26293,"Secret Warriors Vol. 1: Nick Fury, Agent of Nothing (Trade Paperback)",0
24924,Dark Wolverine (2009) #81,81
28117,X-Factor (2005) #200,200
22460,War of Kings Saga (2008) #1,1
26012,Ms. Marvel (2006) #48,48
26199,Captain America: Reborn (2009) #5,5
31427,New Mutants (2009) #6 (2ND PRINTING VARIANT),6
28082,Doctor Voodoo: Avenger of the Supernatural (2009) #3,3
32181,Hulk (2008) #18 (variant),18
24504,Astonishing X-Men (2004) #33,33
28092,Nomad: Girl Without a World (2009) #4,4
27963,What If? Daredevil Vs. Elektra (2009) #1,1
29364,December 2009 Mini-Poster (2009) #169,169
27786,Spider-Man: The Clone Saga (2009) #4,4
24638,Cable (2008) #21,21
26761,Thunderbolts (2006) #139,139
26764,Thunderbolts: Widowmaker (Hardcover),0
28893,Punisher: Dead End (Hardcover),0
29908,Kidnapped! GN-TPB (Trade Paperback),0
26386,Spider-Man 1602 (2009) #3,3
24612,Black Panther (2008) #11,11
26118,Official Index to the Marvel Universe (2009) #12,12
29546,Amazing Spider-Man (1999) #615 (Variant Edition),615
26720,Thor: Ages of Thunder (Trade Paperback),0
29974,X-Force (2008) #22 (VARIANT),22
27347,X-Men Legacy (2008) #230,230
25370,Hulk (2008) #18,18
26175,Punisher: Frank Castle Max - Welcome to the Bayou (Trade Paperback),0
25976,Mighty Avengers (2007) #32,32
24960,Deadpool Vol. 2: Dark Reign (Trade Paperback),0
31445,X Necrosha (2009) #1 (2ND PRINTING VARIANT),1
26586,The Marvelous Land of Oz (2009) #2,2
24823,Amazing Spider-Man Presents: Anti-Venom - New Ways to Live (2009) #3,3
24808,Dark Avengers (2009) #12,12
27706,Hulk (2008) #18 (MCGUINNESS VARIANT),18
32182,Hulk (2008) #18 (HULK SANTA VARIANT),18
29973,X-Factor (2005) #200 (YARDIN VARIANT),200
27457,Marvel Super Hero Squad (2009) #4,4
32418,Marvel Digital Holiday Special (2008) #2,2
27046,War Machine (2008) #12,12
26502,Spider-Man & the Secret Wars (2009) #1,1
27965,What If? World War Hulk (2009) #1,1
25817,Marvel Masterworks: Golden Age Sub-Mariner Vol. 3 (Hardcover),0
26801,Tomb of Dracula Omnibus Vol. 2 (Hardcover),0
30755,Tails of the Pet Avengers (2009) #1,1
28047,Black Widow: Deadly Origin (2009) #2,2
29830,Incredible Hulks (2009) #605 (DJURDJEVIC 70TH ANNIVERSARY VARIANT),605
25692,Marvel Adventures Spider-Man Vol. 14: Thwip! Digest (Digest),0
30847,Dark Reign: The List - Wolverine (2009) #1 (2ND PRINTING VARIANT),1
25293,Ghost Riders: Heaven's on Fire (2009) #5,5
26945,Ultimatum: X-Men/Fantastic Four (Trade Paperback),0
28698,Realm of Kings: Imperial Guard (2009) #2,2
25282,Genext: United (Trade Paperback),0
27650,Incredible Hulks (2009) #605,605
29940,Nation X (2009) #1,1
26170,Punisher Noir (2009) #4 (CALERO VARIANT),4
27302,X-Men Forever (2009) #13,13
28745,Amazing Spider-Man Digital (2009) #3,3
42454,Runaways: The Good Die Young (2009),0
27483,Spider-Man: Red-Headed Stranger (Hardcover),0
28698,Realm of Kings: Imperial Guard (2009) #2,2
25282,Genext: United (Trade Paperback),0
26945,Ultimatum: X-Men/Fantastic Four (Trade Paperback),0
27650,Incredible Hulks (2009) #605,605
29940,Nation X (2009) #1,1
26170,Punisher Noir (2009) #4 (CALERO VARIANT),4
27302,X-Men Forever (2009) #13,13
28745,Amazing Spider-Man Digital (2009) #3,3
42454,Runaways: The Good Die Young (2009),0
27483,Spider-Man: Red-Headed Stranger (Hardcover),0
29945,X Necrosha: The Gathering (2009) #1,1
24952,Deadpool (2008) #18,18
30845,Dark Reign: The List - Punisher (2009) #1 (2ND PRINTING VARIANT),1
25703,Marvel Adventures Super Heroes (2008) #18,18
26017,Ms. Marvel Vol. 7: Dark Reign (Trade Paperback),0
26939,Ultimatum: March on Ultimatum (Trade Paperback),0
27212,Wolverine: Under the Boardwalk (2009) #1,1
29812,X-Men Noir: Mark of Cain (2009) #1 (CALERO VARIANT),1
24421,Amazing Spider-Man (1999) #614,614
29954,Invincible Iron Man (2008) #21 ((50/50 COVER)),21
28688,Dark X-Men (2009) #2,2
26024,New Avengers Annual (2009) #3,3
29927,Ender's Game: War of Gifts Special (2009),0
29928,X-Men/Spider-Man (Trade Paperback),0
25818,Marvel Masterworks: Golden Age Sub-Mariner Vol. 3 (Variant) (Hardcover),0
24969,Deathlok (2009) #2,2
27508,X-Men Noir: Mark of Cain (2009) #1,1
26802,Tomb of Dracula Omnibus Vol. 2 Variant (DM Only) (Hardcover),0
26987,Uncanny X-Men: First Class (2009) #6,6
29607,Marvel 70th Anniversary Frame Art Comic (2009) #1,1
26169,Punisher Noir (2009) #4,4
26434,Spider-Man Noir: Eyes Without a Face (2009) #1,1
32269,Spider-Man: The Root of All Annoyance (2009) #1,1
26664,The Trojan War (Hardcover),0
26599,The Marvels Project (2009) #4,4
26991,Uncanny X-Men: First Class - Hated and Feared GN-TPB (Graphic Novel),0
24862,Dark Tower: The Battle of Jericho Hill (2009) #1 (VARIANT),1
29799,Spider-Man Noir: Eyes Without a Face (2009) #1 (CALERO VARIANT),1
32271,Wolverine: One Night Only (2009) #1,1
29553,Thor (2007) #604 (GATEFOLD VARIANT),604
26130,Torch (2009) #4,4
29036,The Marvels Project (2009) #4 (EPTING VARIANT),4
25408,Hulk: Winter Guard (2009) #1,1
28058,Iron Man Vs. Whiplash (2009) #1,1
26691,Thor (2007) #604,604
28876,Deadpool Team-Up (2009) #898,898
26063,New Mutants: Return of Legion (Hardcover),0
29293,Fall of the Hulks Alpha (2009) #1,1
27953,Ultimate Comics Spider-Man (2009) #5,5
29818,X-Force Annual (2009) #1,1
24860,Dark Tower: The Battle of Jericho Hill (2009) #1,1
32270,The Invincible Iron Man Saga (2009) #1,1
25125,Essential X-Factor Vol. 3 (Trade Paperback),0
28346,Iron Man: Requiem (2009) #1,1
29845,X-Babies (2009) #3 (STAR COMIC VARIANT),3
26971,Uncanny X-Men (1963) #518,518
24686,Captain America: Theater of War: Prisoners of Duty (2009) #1,1
28074,Psylocke (2009) #2,2
26097,Nova (2007) #32,32
24606,Black Panther: The Deadliest of the Species (Trade Paperback),0
29741,Black Widow & the Marvel Girls (2009) #1,1
28098,Strange (2009) #2,2
29997,Iron Man Vs. Whiplash (2009) #1 (SHS VARIANT),1
29037,The Marvels Project (2009) #4 (PAREL VARIANT),4
25156,Exiles Ultimate Collection Book 3 (Trade Paperback),0
27976,X-Babies (2009) #3,3
28078,Siege: The Cabal (2010) #1,1
24809,Dark Avengers Annual (2009) #1,1
27002,Starr the Slayer (2009) #4,4
27864,What If? Secret Invasion (2009) #1,1
37982,The 'Nam Vol. 1 Trade Paperback (Trade Paperback),1
29306,Fantastic Four (1998) #573 (EAGLESHAM THING VARIANT),573
24127,Amazing Spider-Man: Extra! (the Spartacus Gambit) (2009) #1,1
27409,Criminal: The Sinners (2009) #2,2
29566,Star Comics: All-Star Collection Vol. 1 GN-TPB (Graphic Novel),1
24891,Dark Tower: The Fall of Gilead (2009) #6,6
25417,Immortal Iron Fist Vol. 5 (Trade Paperback),0
27785,Spider-Man: The Clone Saga (2009) #3,3
27146,Wolverine Magazine (2009) #4,4
26056,New Mutants (2009) #7,7
26970,Uncanny X-Men (1963) #517,517
29732,Thor: Defining Moments Giant-Size (2009) #1 (FINCH VARIANT),1
54414,Star Wars: Legacy (2006) #42,42
24420,Amazing Spider-Man (1999) #613,613
28055,Dark Avengers: Ares (2009) #2,2
24893,Dark Tower: The Fall of Gilead (2009) #6 (RANEY VARIANT),6
25424,Incognito (Trade Paperback),0
25540,Invincible Iron Man (2008) #20,20
25797,Marvel Masterworks: Deathlok Vol. 1 (Hardcover),0
27148,Wolverine Magazine (2009) #4 (BOOKS-A-MILLION VARIANT),4
26140,Powers: The Definitive Collection Vol. 3 (Hardcover),0
29545,Amazing Spider-Man (1999) #613 (VARIANT),613
24828,Immortal Weapons (2009) #5,5
25438,Incredible Hercules (2008) #138,138
28659,2009/2010 Poster (Pop) (2009) #156,156
27150,Wolverine Magazine (2009) #4 (WAL-MART VARIANT),4
24922,Dark Wolverine (2009) #80,80
27547,Avengers: The Initiative (2007) #30,30
25369,Hulk (2008) #17,17
26104,Official Handbook of the Marvel Universe a to Z Vol. 11 (Hardcover),0
24518,Astonishing X-Men: Ghost Box (Trade Paperback),0
26843,Ultimate Comics Avengers (2009) #4,4
26320,Son of Hulk (2008) #17,17
25855,Marvel Masterworks: The Uncanny X-Men Vol. 2 (Trade Paperback),0
27705,Hulk (2008) #17 (MCGUINNESS VARIANT),17
24892,Dark Tower: The Fall of Gilead (2009) #6 (SKETCH VARIANT),6
29731,Thor: Defining Moments Giant-Size (2009) #1 (BIANCHI VARIANT),1
25308,Guardians of the Galaxy (2008) #20,20
37957,Thor Giant-Size Finale (2009) #1,1
25994,"Models, Inc. (2009) #4",4
29548,Invincible Iron Man (2008) #20 (ZIRCHER WRAPAROUND VARIANT (50/50)),20
27147,Wolverine Magazine (2009) #4 (BARNES & NOBLE VARIANT),4
30753,Deadpool (2008) #16 (2ND PRINTING VARIANT),16
28707,Thor: Defining Moments Giant-Size (2009) #1,1
25185,Fantastic Four (1998) #573,573
25087,Enders Shadow: Command School (2009) #3,3
25798,Marvel Masterworks: Deathlok Vol. 1 (Variant) (Hardcover),0
27447,Invincible Iron Man (2008) #20 (DJURDJEVIC 70TH ANNIVERSARY VARIANT),20
27149,Wolverine Magazine (2009) #4 (BORDERS VARIANT),4
30752,Daredevil (1998) #501 (2ND PRINTING VARIANT),501
27366,X-Men: Worlds Apart (Trade Paperback),0
27179,Wolverine: First Class (2008) #21,21
24583,Avengers: The Initiative Vol. 4 - Disassembled (Trade Paperback),0
24671,Captain America: The Death of Captain America (Hardcover),0
26283,Secret Warriors (2008) #10,10
30735,Vengeance of the Moon Knight (2009) #2 (2ND PRINTING VARIANT),2
25679,Marvel Adventures Spider-Man (2005) #57,57
26038,New Avengers (2004) #59,59
24923,Dark Wolverine (2009) #80 (YOUNG GUN VARIANT),80
27301,X-Men Forever (2009) #12,12
25854,Marvel Masterworks: The Uncanny X-Men Vol. 1 (Trade Paperback),0
26011,Ms. Marvel (2006) #47,47
27409,Criminal: The Sinners (2009) #2,2
29566,Star Comics: All-Star Collection Vol. 1 GN-TPB (Graphic Novel),1
24891,Dark Tower: The Fall of Gilead (2009) #6,6
25417,Immortal Iron Fist Vol. 5 (Trade Paperback),0
29306,Fantastic Four (1998) #573 (EAGLESHAM THING VARIANT),573
24127,Amazing Spider-Man: Extra! (the Spartacus Gambit) (2009) #1,1
27785,Spider-Man: The Clone Saga (2009) #3,3
28737,Amazing Spider-Man Digital (2009) #2,2
26569,The 'Nam (Trade Paperback),0
26385,Spider-Man 1602 (2009) #2,2
26043,New Avengers Vol. 11: Search for the Sorcerer Supreme (Trade Paperback),0
27579,Punisher (2008) #11,11
29391,January 2010 Mini-Poster (2010) #170,170
27193,Wolverine: Origns - Dark Reign (Trade Paperback),0
25966,Mighty Avengers: Earth's Mightiest (Trade Paperback),0
27346,X-Men Legacy (2008) #229,229
29527,Dark Reign: The List - Spider-Man One-Shot (2009) (HERO VARIANT),0
28729,Amazing Spider-Man Digital (2009) #12,12
27648,Incredible Hulks (2009) #604,604
24817,Dark Avengers Vol. 1: Assemble (Trade Paperback),0
25975,Mighty Avengers (2007) #31,31
27190,Wolverine: Origins - Romulus (Hardcover),0
27200,Wolverine Origins (2006) #42,42
25011,Dominic Fortune (2009) #4,4
16008,Powers Encyclopedia Vol. (2009) #1,1
24807,Dark Avengers (2009) #11,11
26648,The Stand: Soul Survivors (2009) #2,2
24419,Amazing Spider-Man (1999) #612,612
26514,Spider-Woman (2009) #3,3
27801,Deadpool: Merc with a Mouth (2009) #5,5
27045,War Machine (2008) #11,11
28701,Realm of Kings: Inhumans (2009) #1,1
27940,The Stand: Soul Survivors (2009) #2 (VARIANT),2
29046,War of Kings (Hardcover),0
31464,ASTONISHING TALES: ONE-SHOTS DIGITAL COMIC 1 (2009) #1,1
29538,Dark Reign: The List - Amazing Spider-Man One-Shot (2009) #1 (VILLAIN VARIANT),1
29555,Amazing Spider-Man (1999) #612 (GRANOV 50/50 COVER),612
26220,Runaways: Homeschooling (Hardcover),0
27230,Wolverine Weapon X (2009) #7,7
28710,Amazing Spider-Man (1999) #612 (VARIANT),612
27417,Dark Reign - The List: Amazing Spider-Man One-Shot (2009) #1,1
29292,Realm of Kings (2009) #1,1
24770,Daredevil Noir: Liars Poker (Hardcover),0
26149,Punisher: Dark Reign (Trade Paperback),0
28091,Nomad: Girl Without a World (2009) #3,3
54366,Star Wars: Knights Of The Old Republic (2006) #47,47
26760,Thunderbolts (2006) #138,138
29593,Punishermax (2009) #1 (VARIANT),1
27204,Wolverine: Tales of Weapon X GN-TPB (Graphic Novel),0
28640,Spider-Man: Died in Your Arms Tonight (Hardcover),0
25343,Hercules: Full Circle (Hardcover),0
24611,Black Panther (2008) #10,10
28097,Strange (2009) #1,1
28687,Dark X-Men (2009) #1,1
26986,Uncanny X-Men: First Class (2009) #5,5
27975,X-Babies (2009) #2,2
